"","day","playerID","DailyLoad","DailyLoadSmoothed","acuteChronicRatio","accuteFatigueSliding","trainDuration","trainDurationSmooth","sleepHours","sleepHoursSliding","fatigue","sleepQuality","soreness","sorenessSmoothed","fatigueNorm","sorenessNorm","sleepHoursNorm","sleepQualityNorm","BestOutOfMyselfNotAtAll","BestOutOfMyselfAbsolutely","BestOutOfMyselfSomewhat","BestOutOfMyselfUnknown"
"29",1,14,120,82.5,3.99,2.4975,60,30,9.5,8.65625,4,3,3,3,0.847896330001685,-0.13105383370414,0.759809571009918,-0.826385713015801,0,0,0,1
"30",1,15,180,105,4,2.9975,60,37.5,8.75,8.65625,3,4,3,3,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"31",1,17,0,105,0,2.9975,0,37.5,8.75,8.65625,3,4,3,3,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"32",1,8,120,97.5,4,2.9975,60,37.5,9.5,8.75,4,5,5,3.375,0.368521971718262,1.22684921780617,1.01168579050441,0.785744298091467,0,0,0,1
"33",1,12,120,112.5,4,3.4975,60,45,8.75,8.75,4,3,4,3.5,0.349442655341093,0.281705671721795,0.497200570681554,-0.631982336053705,0,0,0,1
"34",1,9,0,90,4,3.4975,0,37.5,8.75,8.84375,3,4,3,3.375,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"35",2,13,1125,208.125,4,3.4975,255,61.875,8.5,8.8125,4,3,3,3.375,0.745291653116745,0.252194543070935,-0.645792728618733,-0.882750769312988,0,0,0,1
"36",2,11,0,208.125,0,2.99875,0,61.875,8.5,8.875,3,4,3,3.375,0.536457904299563,0.50048505916742,-0.10433255449837,0.815562277094604,0,0,0,1
"37",2,1,0,193.125,4,3,0,54.375,8.75,8.78125,3,4,3,3.375,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,1,0
"38",2,2,0,170.625,0,2.5,0,46.875,8.75,8.78125,3,3,3,3.375,-0.550373778372525,-0.0203727382680204,-0.23815006422977,-0.824922441518043,0,0,0,1
"39",2,6,0,170.625,0,2.5,0,46.875,8.75,8.78125,3,5,3,3.375,-0.985856060425195,-0.544826547820705,0.420332700898498,1.04081259489285,0,0,0,1
"40",2,7,0,155.625,0,2,0,39.375,8.75,8.6875,3,4,3,3.125,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"41",2,10,720,230.625,4,2,195,56.25,8.75,8.6875,3,2,1,2.75,0.198410172858354,-2.59857114832267,0.204038576482162,-0.753870215066804,0,0,0,1
"42",2,16,0,230.625,0,1.5,0,56.25,8.75,8.6875,3,4,3,2.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"43",2,3,780,187.5,4,1.5,180,46.875,8,8.625,4,4,3,2.75,0.995221745648418,-0.51877445510733,0.112809220482685,0.236632352809861,0,0,0,1
"44",2,4,0,187.5,0,1.5,0,46.875,8.5,8.625,3,4,2,2.625,-0.187450331998572,-1.71283600392678,0.0768917289379145,0.7977816459922,0,0,0,1
"45",2,5,360,232.5,4,1.5,90,58.125,8.5,8.59375,4,4,3,2.625,1.31377555440453e-05,-0.834771893406776,0.883579819341104,0.295893025931701,0,0,0,1
"46",2,14,795,331.875,4,2,225,86.25,9.5,8.6875,4,5,3,2.625,0.847896330001685,-0.13105383370414,0.759809571009918,0.743717073609823,0,1,0,0
"47",2,15,720,421.875,4,2.5,180,108.75,8.5,8.65625,5,5,4,2.75,0.632686370876029,-0.124486334589546,-0.415127211052917,-0.253801352757056,0,1,0,0
"48",2,17,0,421.875,0,2.5,0,108.75,8.75,8.65625,3,4,3,2.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"49",2,8,480,391.875,4,2.5,180,106.875,9.75,8.78125,4,4,4,3.125,0.368521971718262,0.53518474211439,1.23311605711289,0.133372314316072,0,1,0,0
"50",2,12,450,448.125,4,3,195,131.25,7,8.5625,4,3,5,3.375,0.349442655341093,1.47513360589339,-1.24775385535132,-0.631982336053705,0,0,0,1
"51",2,9,600,425.625,4,3,105,121.875,10.5,8.875,6,7,6,3.75,0.695907936878958,0.872427963719816,1.28670193554235,2.0481986310469,0,1,0,0
"52",3,13,1290,586.875,4,3.5,250,153.125,9.25,8.96875,4,3,3,3.875,0.745291653116745,0.252194543070935,0.142499401086046,-0.882750769312988,0,1,0,0
"53",3,11,0,541.875,4,3.5,0,141.875,9,9.03125,4,4,3,3.875,1.38840356482856,0.50048505916742,0.441258608328659,0.815562277094604,0,1,0,0
"54",3,1,0,442.5,0,3,0,113.75,8.75,8.9375,3,4,3,3.875,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"55",3,2,0,352.5,0,2.5,0,91.25,9.5,9.0625,5,5,2,3.625,1.00456739719119,-0.973238817543813,0.580222316872741,0.73660686925326,0,0,0,1
"56",3,6,0,352.5,0,2.5,0,91.25,9,9.09375,5,3,3,3.625,1.66670393580884,-0.544826547820705,0.710695857455197,-1.04833410372623,0,0,0,1
"57",3,7,0,292.5,0,2,0,68.75,8.75,8.96875,3,4,3,3.5,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"58",3,10,1155,380.625,4,2,210,70.625,8.5,9.15625,2,3,1,3,-0.857177607986482,-2.59857114832267,-0.116589159321048,0.213463679662365,0,0,0,1
"59",3,16,0,305.625,0,1.5,0,57.5,8.75,8.9375,3,4,3,2.625,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"60",3,3,1140,286.875,4,1.5,210,52.5,6,8.53125,4,4,3,2.625,0.995221745648418,-0.51877445510733,-1.71312606919054,0.236632352809861,0,0,0,1
"61",3,4,1035,416.25,4,1.5,225,80.625,8.75,8.5,3,3,2,2.5,-0.187450331998572,-1.71283600392678,0.363637082129007,0.154042311543538,0,0,0,1
"62",3,5,450,472.5,4,2,90,91.875,8.25,8.4375,5,3,3,2.5,2.66796287138549,-0.834771893406776,0.626832204878776,-1.29795088626275,0,0,0,1
"63",3,14,1275,631.875,4,2.5,255,123.75,8.75,8.34375,3,4,3,2.625,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,1,0,0
"64",3,15,0,631.875,0,2.5,0,123.75,7.75,8.1875,5,5,4,2.75,0.632686370876029,-0.124486334589546,-1.15331652994181,-0.253801352757056,0,0,0,1
"65",3,17,0,631.875,0,2.5,0,123.75,8.75,8.1875,3,4,3,2.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"66",3,8,675,571.875,4,2.5,195,121.875,9.25,8.28125,5,5,2,2.875,1.13323587325187,-1.61332135808721,0.842781512614111,0.785744298091467,0,1,0,0
"67",3,12,0,571.875,0,2.5,0,121.875,7,8.0625,4,4,5,3.125,0.349442655341093,1.47513360589339,-1.24775385535132,0.521848909693017,0,0,0,1
"68",3,9,725,520,4,2.5,145,113.75,8,8.3125,6,6,6,3.5,0.695907936878958,0.872427963719816,-1.06188413487707,0.625669821594675,0,1,0,0
"69",4,13,15,392.5,4,2.5,30,89.375,10,8.46875,4,4,3,3.625,0.745291653116745,0.252194543070935,0.905049633001326,0.284281018456192,0,1,0,0
"70",4,11,0,336.25,4,2.5,0,78.125,10,8.6875,4,4,4,3.75,1.38840356482856,1.38051288997668,1.46373460796654,0.815562277094604,0,0,0,1
"71",4,1,0,176.875,0,2,0,46.25,8.75,8.6875,3,4,3,3.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"72",4,2,0,176.875,0,2,0,46.25,9.75,8.9375,3,2,2,3.5,-0.550373778372525,-0.973238817543813,0.795245708038363,-2.00971587411536,0,0,0,1
"73",4,6,0,176.875,0,2,0,46.25,8.75,8.9375,3,4,3,3.5,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"74",4,7,0,92.5,0,1.5,0,21.875,8.75,8.875,3,4,3,3.625,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"75",4,10,0,92.5,4,2,0,21.875,8.5,9.0625,2,3,1,3.125,-0.857177607986482,-2.59857114832267,-0.116589159321048,0.213463679662365,0,0,0,1
"76",4,16,0,1.875,0,1.5,0,3.75,8.75,9.15625,3,4,3,2.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"77",4,3,0,0,4,1.5,0,0,7.5,8.84375,3,4,2,2.625,-0.485169368839506,-1.23824690939864,-0.343674601935621,0.236632352809861,0,0,0,1
"78",4,4,0,0,0,1,0,0,8.75,8.6875,3,3,1,2.25,-0.187450331998572,-3.94818555491681,0.363637082129007,0.154042311543538,0,0,0,1
"79",4,5,0,0,4,1.5,0,0,9,8.71875,4,4,3,2.25,1.31377555440453e-05,-0.834771893406776,1.17884089055755,0.295893025931701,0,0,0,1
"80",4,14,0,0,0,1.5,0,0,9.5,8.6875,3,4,1,2.125,-0.440785897123641,-3.4269930751371,0.759809571009918,0.0578503209731584,0,0,0,1
"81",4,15,0,0,4,2,0,0,8.75,8.6875,3,4,3,2.125,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"82",4,17,0,0,0,2,0,0,8.75,8.6875,3,4,3,2.125,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"83",4,8,0,0,4,2,0,0,7.75,8.59375,4,6,3,2.375,0.368521971718262,-0.356525856898625,-0.472789120992267,1.32310542279529,0,0,0,1
"84",4,12,0,0,0,2,0,0,8.75,8.59375,3,4,3,2.375,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"85",4,9,0,0,0,1.5,0,0,8,8.65625,6,6,6,2.875,0.695907936878958,0.872427963719816,-1.06188413487707,0.625669821594675,0,0,0,1
"86",5,13,0,0,4,2,30,3.75,9,8.6875,4,3,3,3.125,0.745291653116745,0.252194543070935,-0.0960098520911404,-0.882750769312988,0,1,0,0
"87",5,11,0,0,4,2,0,3.75,9.5,8.75,4,4,4,3.25,1.38840356482856,1.38051288997668,1.01636503935523,0.815562277094604,0,1,0,0
"88",5,1,0,0,0,2,0,3.75,8.75,8.65625,3,4,3,3.5,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"89",5,2,0,0,0,1.5,0,3.75,11.25,8.96875,5,4,4,3.625,1.00456739719119,0.655696504123945,1.77154216034686,0.0483663911796812,0,0,0,1
"90",5,6,0,0,0,1.5,0,3.75,8.75,8.96875,4,5,3,3.625,0.49759417441395,-0.544826547820705,0.420332700898498,1.04081259489285,0,0,0,1
"91",5,7,0,0,0,1,0,3.75,8.75,9.09375,3,4,3,3.625,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"92",5,10,0,0,0,1,0,3.75,8.5,9.0625,2,4,1,3.375,-0.857177607986482,-2.59857114832267,-0.116589159321048,0.926467199529182,0,0,0,1
"93",5,16,0,0,0,1,0,3.75,8.75,9.15625,3,4,3,3,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"94",5,3,0,0,4,1,0,0,7.5,8.96875,4,4,3,3,0.995221745648418,-0.51877445510733,-0.343674601935621,0.236632352809861,0,0,0,1
"95",5,4,0,0,0,0.5,0,0,7,8.65625,3,1,2,2.75,-0.187450331998572,-1.71283600392678,-1.10083668593508,-1.60468625700078,0,0,0,1
"96",5,5,0,0,0,0.5,0,0,8.25,8.59375,4,4,4,2.875,1.31377555440453e-05,0.198942540172495,0.626832204878776,0.295893025931701,0,0,0,1
"97",5,14,0,0,0,0.5,0,0,8.75,8.28125,3,4,3,2.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"98",5,15,0,0,4,1,0,0,7.5,8.125,5,5,5,3,0.632686370876029,0.674622506949821,-1.3698564795108,-0.253801352757056,0,0,0,1
"99",5,17,0,0,0,1,0,0,8.75,8.125,3,4,3,3,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"100",5,8,15,1.875,4,1.5,30,3.75,7.75,8.03125,3,2,4,3.375,-0.617365716858045,0.53518474211439,-0.472789120992267,-1.81745047649332,0,1,0,0
"101",5,12,0,1.875,4,2,0,3.75,9,8.0625,4,3,3,3.375,0.349442655341093,-1.23260120319315,0.784238066062019,-0.631982336053705,0,0,0,1
"102",5,9,0,1.875,4,2,0,3.75,9.75,8.34375,6,6,6,3.75,0.695907936878958,0.872427963719816,0.443149424812157,0.625669821594675,0,0,0,1
"103",6,13,1230,155.625,3.29,2.41125,240,33.75,8.5,8.53125,4,4,4,4,0.745291653116745,1.0274995241794,-0.645792728618733,0.284281018456192,0,1,0,0
"104",6,11,970,276.875,2.69,2.7475,235,63.125,8.75,8.59375,4,4,4,4,1.38840356482856,1.38051288997668,0.136890334949356,0.815562277094604,0,0,0,1
"105",6,1,720,366.875,2.29,3.03375,210,89.375,8.75,8.59375,3,4,3,4,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"106",6,2,0,366.875,0,2.53375,0,89.375,8,8.65625,4,3,4,3.875,0.325323679066884,0.655696504123945,-0.993249798971116,-0.824922441518043,0,0,0,1
"107",6,6,0,366.875,0,2.53375,0,89.375,8,8.5625,4,5,3,3.875,0.49759417441395,-0.544826547820705,-0.686458155833944,1.04081259489285,0,0,0,1
"108",6,7,1050,496.25,4,2.53375,210,111.875,8.75,8.6875,3,4,3,3.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"109",6,10,1120,636.25,3.33,2.45,220,139.375,9,8.6875,3,4,3,3.75,0.198410172858354,0.180998120952556,0.547795490540396,0.926467199529182,0,1,0,0
"110",6,16,0,636.25,0,1.95,0,139.375,8.75,8.5625,3,4,3,3.375,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"111",6,3,1110,621.25,3.31,1.9525,240,139.375,7.5,8.4375,4,4,4,3.375,0.995221745648418,1.43695444346958,-0.343674601935621,0.236632352809861,0,0,0,1
"112",6,4,1110,638.75,4,2.11625,240,140,8,8.34375,3,2,3,3.25,-0.187450331998572,-0.405240340593734,-0.442586963209019,-0.609551468415038,0,0,0,1
"113",6,5,480,608.75,3.19,2.22875,120,128.75,7.75,8.21875,4,4,5,3.5,1.31377555440453e-05,1.2493462419631,0.120804161502683,0.295893025931701,0,0,0,1
"114",6,14,1050,740,4,2.72875,240,158.75,8.5,8.28125,4,5,3,3.375,0.847896330001685,-0.13105383370414,-0.680416776238936,0.743717073609823,0,1,0,0
"115",6,15,1090,876.25,3.48,3.16375,290,195,7.5,8.21875,5,7,6,3.75,0.632686370876029,1.3970721226121,-1.3698564795108,0.767560364349459,0,1,0,0
"116",6,17,295,781.875,3.99,3.1625,130,185,9.75,8.34375,4,7,4,3.875,0.429877905841604,0.719782473744575,0.281586139283568,4.46741849316599,0,0,0,1
"117",6,8,945,760,3.47,3.18,225,185.625,8.5,8.28125,5,5,4,4,1.13323587325187,0.53518474211439,0.209041829830878,0.785744298091467,0,1,0,0
"118",6,12,720,850,3.29,3.59125,210,211.875,8,8.1875,3,3,4,4.125,-1.1670002787933,0.281705671721795,-0.401147286227394,-0.631982336053705,0,0,0,1
"119",6,9,705,799.375,3.33,3.59375,150,200.625,11.5,8.6875,6,6,6,4.375,0.695907936878958,0.872427963719816,2.09652058242763,0.625669821594675,0,1,0,0
"120",7,13,960,780.625,3.24,3.49875,170,191.875,9.5,8.875,4,4,3,4.375,0.745291653116745,0.252194543070935,0.3895303652039,0.284281018456192,0,0,0,1
"121",7,11,580,793.125,2.94,3.4675,155,196.25,9,9.03125,4,2,3,4.125,1.38840356482856,0.50048505916742,0.441258608328659,-1.27530381238365,0,0,0,1
"122",7,1,0,661.875,0,2.9675,0,166.25,8.75,9.0625,3,4,3,4.125,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"123",7,2,0,525.625,0,2.5325,0,130,8.5,9.1875,4,5,2,3.625,0.325323679066884,-0.973238817543813,-0.490854427011246,0.73660686925326,0,0,0,1
"124",7,6,0,488.75,0,2.03375,0,113.75,8.75,9.0625,3,4,3,3.5,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"125",7,7,1380,543.125,4,2.1,180,108.125,9,9.125,3,5,3,3.375,0.0124579618609146,-0.349304209941809,-0.261632673791964,1.14130225046695,0,0,0,1
"126",7,10,0,453.125,0,1.68875,0,81.875,8.75,9.21875,3,4,3,3.25,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"127",7,16,105,378.125,4,1.7725,120,78.125,9,8.90625,3,3,2,2.75,0.523770614900661,-0.84137459457572,0.145826987093759,-0.0132190022395856,0,0,0,1
"128",7,3,1200,408.125,3.33,1.78375,180,79.375,8,8.71875,4,4,3,2.75,0.995221745648418,-0.51877445510733,0.112809220482685,0.236632352809861,0,0,0,1
"129",7,4,1140,478.125,3.79,1.89,180,82.5,8.5,8.65625,4,4,3,2.75,0.750382079912868,-0.405240340593734,0.0768917289379145,0.7977816459922,0,0,0,1
"130",7,5,300,515.625,3.31,2.30375,60,90,8.75,8.65625,4,4,4,2.875,1.31377555440453e-05,0.198942540172495,1.02822042257837,0.295893025931701,0,0,0,1
"131",7,14,1080,650.625,3.89,2.79,180,112.5,9.25,8.75,4,6,3,3,0.847896330001685,-0.13105383370414,0.376201746254726,1.3041110144495,0,1,0,0
"132",7,15,1075,785,3.43,3.21875,155,131.875,7.5,8.59375,4,4,3,3,-0.379452807684273,-1.03151561921683,-1.3698564795108,-0.924252294877168,0,1,0,0
"133",7,17,480,672.5,4,3.21875,90,120.625,8.75,8.5625,3,4,3,3,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"134",7,8,880,782.5,3.46,3.65125,140,138.125,8.25,8.5,6,6,5,3.25,1.75805262555524,1.22684921780617,-0.0447761766955162,1.32310542279529,0,0,0,1
"135",7,12,700,856.875,3.29,3.5625,175,145,8,8.375,4,4,4,3.5,0.349442655341093,0.281705671721795,-0.401147286227394,0.521848909693017,0,0,0,1
"136",7,9,195,731.25,3.38,3.56875,75,131.875,11.5,8.8125,7,7,7,4,2.61171208227722,1.27869603111852,2.09652058242763,2.0481986310469,0,1,0,0
"137",8,13,0,588.75,2.45,3.40125,90,120.625,9.75,8.96875,4,4,2,3.875,0.745291653116745,-0.84053645439027,0.66338790065127,0.284281018456192,0,1,0,0
"138",8,11,330,592.5,3.08,3.3725,135,130,8.5,8.9375,4,3,3,3.75,1.38840356482856,0.50048505916742,-0.10433255449837,-0.0522255560093844,0,1,0,0
"139",8,1,0,457.5,0,2.88625,0,107.5,8.75,8.875,3,4,3,3.75,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"140",8,2,0,323.125,0,2.4575,0,88.125,7,8.8125,3,6,2,3.625,-0.550373778372525,-0.973238817543813,-1.7047809048894,1.30351300035966,0,0,0,1
"141",8,6,0,263.125,0,1.9575,0,76.875,9.25,8.875,5,3,3,3.625,1.66670393580884,-0.544826547820705,1.0219212334923,-1.04833410372623,0,0,0,1
"142",8,7,60,160.625,4,2.025,60,66.875,9,8.96875,3,4,3,3.375,0.0124579618609146,-0.349304209941809,-0.261632673791964,0.245136628828807,0,0,0,1
"143",8,10,30,76.875,2.4,1.91375,60,52.5,8.5,9.03125,3,3,1,3,0.198410172858354,-2.59857114832267,-0.116589159321048,0.213463679662365,0,1,0,0
"144",8,16,165,73.125,4,1.99125,105,56.25,9,8.71875,4,4,4,2.625,1.14106156016388,0.827298034649512,0.145826987093759,0.653508832507321,0,1,0,0
"145",8,3,270,106.875,2.78,2.0325,90,56.25,8,8.5,3,4,3,2.75,-0.485169368839506,-0.51877445510733,0.112809220482685,0.236632352809861,0,0,0,1
"146",8,4,0,65.625,0,1.6475,0,39.375,9,8.5625,4,3,3,2.75,0.750382079912868,-0.405240340593734,0.649323913186466,0.154042311543538,0,0,0,1
"147",8,5,0,65.625,0,1.6475,0,39.375,8.25,8.5,5,4,5,3,2.66796287138549,1.2493462419631,0.626832204878776,0.295893025931701,0,0,0,1
"148",8,14,60,73.125,3.16,2.0425,60,46.875,9.75,8.84375,5,5,2,3,1.86350907904122,-1.44936563964132,1.12781396055195,0.743717073609823,0,0,0,1
"149",8,15,50,79.375,2.59,2.36625,50,53.125,6,8.4375,3,3,3,3,-1.66372751969571,-1.03151561921683,-1.92958292166868,-1.77496848969326,0,0,0,1
"150",8,17,180,94.375,4,2.36625,60,53.125,8.25,8.34375,4,6,4,3.125,0.429877905841604,0.719782473744575,-1.43189486152056,2.90553458314513,0,0,0,1
"151",8,8,60,98.125,2.93,2.4325,60,53.125,8.5,8.34375,6,7,4,3.5,1.75805262555524,0.53518474211439,0.209041829830878,1.77956461764238,0,1,0,0
"152",8,12,45,83.125,2.53,2.24875,45,45.625,6.5,8.03125,4,4,4,3.5,0.349442655341093,0.281705671721795,-1.54970590073659,0.521848909693017,0,0,0,1
"153",8,9,500,111.875,2.72,2.24125,100,46.875,10.5,8.34375,6,6,6,3.875,0.695907936878958,0.872427963719816,1.28670193554235,0.625669821594675,0,1,0,0
"154",9,13,780,209.375,1.84,2.47125,150,65.625,9.75,8.4375,4,5,4,4,0.745291653116745,1.0274995241794,0.66338790065127,1.20402084045772,0,1,0,0
"155",9,11,755,303.75,3.3,2.88375,230,94.375,9,8.53125,4,2,4,3.875,1.38840356482856,1.38051288997668,0.441258608328659,-1.27530381238365,0,0,0,1
"156",9,1,0,296.25,0,2.48875,0,86.875,8.75,8.40625,3,4,3,4,-0.000608777745005764,0.000498521758515883,0.00911700944141294,0.000149354733475051,0,0,0,1
"157",9,2,0,290,0,2.165,0,80.625,9,8.78125,5,6,2,3.875,1.00456739719119,-0.973238817543813,0.0664006866677722,1.30351300035966,0,0,0,1
"158",9,6,0,267.5,0,1.665,0,73.125,8,8.75,4,3,3,3.75,0.49759417441395,-0.544826547820705,-0.686458155833944,-1.04833410372623,0,0,0,1
"159",9,7,850,366.25,4,1.79875,160,85.625,8,8.6875,4,4,3,3.625,1.18390630495987,-0.349304209941809,-1.26353953228075,0.245136628828807,0,0,0,1
